2817.34350586;	2.15686274
2817.34350586;	2.37254906
2817.35180664;	2.54901958
2817.35180664;	2.09803915
2817.35595703;	2.58823538
2817.35595703;	2.33333325
2817.36401367;	2.25490189
2817.36401367;	1.90196073
2817.36401367;	2.33333325
2817.37231445;	2.39215684
2817.37231445;	2.29411769
2817.37646484;	2.80392146
2817.37646484;	2.33333325
2817.38452148;	2.17647052
2817.38452148;	2.27450991
2817.38867188;	2.33333325
2817.38867188;	2.27450991
2817.39672852;	2.49019599
2817.39672852;	2.58823538
2817.40087891;	2.31372547
2817.40087891;	2.23529410
2817.40917969;	2.52941179
2817.40917969;	2.70588231
2817.40917969;	2.27450991
2817.41723633;	2.78431368
2817.41723633;	2.60784316
2817.42138672;	2.25490189
2817.42138672;	2.09803915
2817.42968750;	2.50980401
2817.42968750;	2.27450991
2817.43359375;	2.21568632
2817.43359375;	2.45098042
2817.44189453;	2.11764717
2817.44189453;	2.01960778
2817.44580078;	1.84313726
2817.44580078;	2.50980401
2817.45434570;	1.98039210
2817.45434570;	2.29411769
2817.45434570;	2.31372547
2817.46215820;	2.23529410
2817.46215820;	1.92156863
2817.46630859;	2.23529410
2817.46630859;	2.56862736
2817.47485352;	2.29411769
2817.47485352;	2.84313726
2817.47851563;	2.62745094
2817.47851563;	2.49019599
2817.48681641;	2.23529410
2817.48681641;	2.70588231
2817.49096680;	2.54901958
2817.49926758;	3.11764717
2817.49926758;	2.70588231
2817.49926758;	2.50980401
2817.50756836;	2.43137264
2817.50756836;	2.92156863
2817.51147461;	2.49019599
2817.51147461;	2.68627453
2817.51953125;	2.68627453
2817.51953125;	2.47058821
2817.52368164;	2.25490189
2817.52368164;	2.58823538
2817.53198242;	2.68627453
2817.53198242;	2.29411769
2817.53613281;	2.66666675
2817.54443359;	2.33333325
2817.54443359;	2.13725495
2817.54443359;	2.62745094
2817.55224609;	2.43137264
2817.55224609;	2.43137264
2817.55639648;	2.78431368
2817.55639648;	2.45098042
2817.56469727;	2.21568632
2817.56469727;	2.27450991
2817.56884766;	2.70588231
2817.56884766;	2.19607854
2817.57690430;	2.62745094
2817.57690430;	2.58823538
2817.58105469;	2.15686274
2817.58935547;	2.43137264
2817.58935547;	2.60784316
2817.58935547;	2.21568632
2817.59765625;	2.62745094
2817.59765625;	2.43137264
2817.60156250;	2.33333325
2817.60156250;	2.07843137
2817.60961914;	2.56862736
2817.60961914;	2.43137264
2817.61376953;	2.37254906
2817.61376953;	2.76470590
2817.62207031;	2.27450991
2817.62207031;	1.98039210
2817.63012695;	2.52941179
2817.63012695;	1.88235295
2817.63427734;	2.27450991
2817.63427734;	2.39215684
2817.64257813;	2.15686274
2817.64257813;	1.98039210
2817.64672852;	2.37254906
2817.64672852;	2.56862736
2817.65478516;	2.39215684
2817.65478516;	2.94117641
2817.65893555;	2.80392146
2817.65893555;	2.50980401
2817.66699219;	2.31372547
2817.66699219;	2.76470590
2817.67529297;	2.49019599
2817.67529297;	2.90196085
2817.67944336;	2.56862736
2817.67944336;	2.33333325
2817.68750000;	2.41176462
2817.68750000;	2.62745094
2817.69165039;	2.47058821
2817.69165039;	2.68627453
2817.69995117;	2.68627453
2817.69995117;	2.41176462
2817.70410156;	2.23529410
2817.70410156;	2.56862736
2817.71215820;	2.66666675
2817.71215820;	2.27450991
2817.72021484;	2.68627453
2817.72021484;	2.31372547
2817.72460938;	2.17647052
2817.72460938;	2.60784316
2817.73266602;	2.47058821
2817.73266602;	2.43137264
2817.73681641;	2.80392146
2817.73681641;	2.45098042
2817.74487305;	2.27450991
2817.74487305;	2.39215684
2817.74877930;	2.80392146
2817.74877930;	2.29411769
2817.75732422;	2.62745094
2817.75732422;	2.64705873
